code,market,name,price,last_close,open,high,low,change_amt,change_pct,turnover_pct,pe_ttm,pb,mcap_yi,float_mcap_yi,limit_up,limit_down,vol_ratio,pe_static,amplitude_pct,amount_wan,update_time
300867,sz,圣元环保,20.34,20.73,20.50,20.72,20.20,-0.39,-1.88,2.93,18.62,1.38,55.27,,24.88,16.58,-1.35,20.72,38.98,22.27,2026-06-16T18:29:54.563946
300868,sz,杰美特,141.59,129.50,126.20,142.00,124.20,12.09,9.34,5.80,-299.07,12.34,181.17,,155.40,103.60,244.67,142.00,114.35,-322.51,2026-06-16T18:29:54.563946
300869,sz,康泰医学,10.84,10.84,10.85,10.90,10.69,0.00,0.00,0.80,-88.70,2.57,43.56,,13.01,8.67,-25.19,10.90,28.63,-178.33,2026-06-16T18:29:54.563946
300870,sz,欧陆通,373.00,321.22,323.41,376.00,316.00,51.78,16.12,6.41,313.02,22.11,569.36,,385.46,256.98,98.95,376.00,569.30,233.34,2026-06-16T18:29:54.563946
300871,sz,回盛生物,22.86,22.85,22.88,23.06,22.22,0.01,0.04,3.42,16.11,2.05,46.13,,27.42,18.28,-13.34,23.06,46.13,18.22,2026-06-16T18:29:54.563946
300872,sz,天阳科技,19.67,18.81,18.92,20.04,18.73,0.86,4.57,4.83,-61.47,2.59,96.01,,22.57,15.05,10.69,20.04,83.02,-69.51,2026-06-16T18:29:54.563946
300873,sz,海晨股份,24.80,23.59,23.50,24.86,23.18,1.21,5.13,4.39,27.47,1.78,57.19,,28.31,18.87,1.64,24.86,41.54,21.61,2026-06-16T18:29:54.563946
300875,sz,捷强装备,32.16,32.13,31.98,32.45,31.52,0.03,0.09,2.77,-27.95,3.78,32.11,,38.56,25.70,-26.00,32.45,28.23,-28.54,2026-06-16T18:29:54.563946
300876,sz,蒙泰高新,17.00,17.45,17.30,17.51,16.92,-0.45,-2.58,3.55,-43.51,2.54,25.85,,20.94,13.96,-14.27,17.51,19.28,-41.72,2026-06-16T18:29:54.563946
300877,sz,金春股份,27.08,27.30,27.32,27.56,26.80,-0.22,-0.81,1.10,37.72,1.96,32.50,,32.76,21.84,-6.06,27.56,32.50,37.48,2026-06-16T18:29:54.563946
300878,sz,维康药业,30.86,31.47,31.32,31.82,29.80,-0.61,-1.94,2.41,-20.71,4.90,44.68,,37.76,25.18,6.75,31.82,44.48,-19.65,2026-06-16T18:29:54.563946
300879,sz,大叶股份,18.33,18.25,18.12,18.51,17.82,0.08,0.44,1.94,-17.16,3.00,37.10,,21.90,14.60,-26.86,18.51,36.85,-81.75,2026-06-16T18:29:54.563946
300880,sz,迦南智能,24.97,24.65,24.48,25.18,24.11,0.32,1.30,5.55,64.18,4.67,48.73,,29.58,19.72,7.17,25.18,48.73,60.43,2026-06-16T18:29:54.563946
300881,sz,盛德鑫泰,42.60,41.16,41.17,43.53,40.26,1.44,3.50,4.13,19.32,3.79,46.86,,49.39,32.93,-10.13,43.53,24.46,18.89,2026-06-16T18:29:54.834222
300882,sz,万胜智能,15.64,15.56,15.50,15.82,15.23,0.08,0.51,1.07,41.46,3.63,44.76,,18.67,12.45,-30.89,15.82,41.65,36.58,2026-06-16T18:29:54.834222
300883,sz,龙利得,6.51,6.39,6.39,6.72,6.26,0.12,1.88,11.55,-173.28,1.60,22.52,,7.67,5.11,-7.79,6.72,21.53,-286.52,2026-06-16T18:29:54.834222
300884,sz,狄耐克,10.58,10.52,10.63,10.70,10.29,0.06,0.57,2.52,215.02,2.14,26.86,,12.62,8.42,-27.99,10.70,20.25,228.94,2026-06-16T18:29:54.834222
300885,sz,海昌新材,25.60,25.39,25.13,25.85,25.05,0.21,0.83,3.66,102.98,7.10,63.53,,30.47,20.31,11.36,25.85,42.76,115.03,2026-06-16T18:29:54.834222
300886,sz,华业香料,22.23,22.47,22.40,22.65,21.71,-0.24,-1.07,3.28,72.15,2.78,16.70,,26.96,17.98,-25.48,22.65,10.50,55.26,2026-06-16T18:29:54.834222
300887,sz,谱尼测试,7.99,8.00,7.95,8.03,7.84,-0.01,-0.13,1.80,-21.32,1.58,43.60,,9.60,6.40,-35.25,8.03,28.94,-17.73,2026-06-16T18:29:54.834222
300888,sz,稳健医疗,27.65,28.05,28.06,28.16,27.44,-0.40,-1.43,0.56,20.89,1.39,161.01,,33.66,22.44,-18.91,28.16,160.29,20.97,2026-06-16T18:29:54.834222
300889,sz,爱克股份,25.11,25.60,25.35,25.85,25.02,-0.49,-1.91,4.14,-69.38,3.91,55.30,,30.72,20.48,-10.61,25.85,36.75,-71.60,2026-06-16T18:29:54.834222
300890,sz,翔丰华,35.22,34.32,34.58,35.80,33.95,0.90,2.62,7.51,49.11,1.98,42.12,,41.18,27.46,10.34,35.80,38.49,77.75,2026-06-16T18:29:54.834222
300891,sz,惠云钛业,7.07,7.01,7.08,7.19,6.86,0.06,0.86,2.74,-35.14,2.34,28.28,,8.41,5.61,-30.55,7.19,23.58,-45.17,2026-06-16T18:29:54.834222
300892,sz,品渥食品,21.60,21.64,21.66,21.74,21.09,-0.04,-0.18,2.09,-819.73,2.10,21.60,,25.97,17.31,-24.92,21.74,13.95,430.15,2026-06-16T18:29:54.834222
300893,sz,松原安全,20.11,20.01,19.89,20.25,19.73,0.10,0.50,0.66,25.84,4.58,95.12,,24.01,16.01,-6.99,20.25,50.45,25.96,2026-06-16T18:29:54.834222
300894,sz,火星人,10.99,10.87,10.84,11.10,10.58,0.12,1.10,6.77,-15.13,4.61,44.65,,13.04,8.70,-2.22,11.10,32.32,-15.08,2026-06-16T18:29:54.834222
300895,sz,铜牛信息,55.85,55.40,54.82,56.10,54.55,0.45,0.81,3.91,-109.52,10.52,78.64,,66.48,44.32,-12.21,56.10,77.17,-100.60,2026-06-16T18:29:54.834222
300896,sz,爱美客,92.15,93.61,93.02,93.03,91.80,-1.46,-1.56,1.11,24.34,3.65,278.84,,112.33,74.89,-33.99,93.03,188.40,21.60,2026-06-16T18:29:54.834222
300897,sz,山科智能,16.16,16.16,16.40,16.40,15.46,0.00,0.00,4.06,209.91,3.26,31.65,,19.39,12.93,-15.40,16.40,19.76,178.64,2026-06-16T18:29:54.834222
300898,sz,熊猫乳品,20.39,20.50,20.46,20.57,20.01,-0.11,-0.54,1.55,22.72,2.62,25.28,,24.60,16.40,-15.71,20.57,23.39,23.41,2026-06-16T18:29:54.834222
300899,sz,上海凯鑫,29.99,29.82,29.58,30.47,28.95,0.17,0.57,1.82,-731.40,3.12,19.13,,35.78,23.86,-24.63,30.47,12.28,70.24,2026-06-16T18:29:54.834222
300900,sz,广联航空,32.90,33.01,33.98,34.40,32.82,-0.11,-0.33,8.04,-78.34,5.57,107.82,,39.61,26.41,-20.89,34.40,84.48,-105.47,2026-06-16T18:29:54.834222
300901,sz,中胤时尚,14.46,14.59,14.44,14.70,14.28,-0.13,-0.89,0.99,478.20,3.59,34.70,,17.51,11.67,-11.67,14.70,34.70,893.94,2026-06-16T18:29:54.834222
300902,sz,国安达,17.15,17.06,17.00,17.34,15.88,0.09,0.53,9.30,-306.16,3.84,31.18,,20.47,13.65,-10.54,17.34,21.40,-4599.40,2026-06-16T18:29:54.834222
300903,sz,科翔股份,81.80,78.22,76.50,82.85,76.50,3.58,4.58,8.64,-134.36,19.50,356.15,,93.86,62.58,117.84,82.85,268.63,-144.58,2026-06-16T18:29:54.834222
300904,sz,威力传动,46.30,45.94,45.98,46.86,45.01,0.36,0.78,3.37,-33.14,5.74,33.51,,55.13,36.75,-28.12,46.86,10.18,-35.74,2026-06-16T18:29:54.834222
300905,sz,宝丽迪,60.01,59.20,59.20,60.63,58.28,0.81,1.37,4.40,67.31,5.57,107.43,,71.04,47.36,86.83,60.63,83.80,70.99,2026-06-16T18:29:54.834222
300906,sz,日月明,28.00,27.75,27.67,28.35,27.08,0.25,0.90,2.18,38.07,2.42,22.40,,33.30,22.20,-15.00,28.35,20.21,39.05,2026-06-16T18:29:54.834222
300907,sz,康平科技,47.66,47.50,46.69,48.17,45.78,0.16,0.34,4.42,107.23,5.67,45.75,,57.00,38.00,68.89,48.17,45.75,95.64,2026-06-16T18:29:54.834222
300908,sz,仲景食品,23.22,23.89,23.75,23.89,23.05,-0.67,-2.80,1.31,17.20,1.99,33.90,,28.67,19.11,-13.00,23.89,28.65,17.68,2026-06-16T18:29:54.834222
300909,sz,汇创达,50.62,47.58,47.58,52.02,47.02,3.04,6.39,7.29,438.51,4.40,87.56,,57.10,38.06,25.08,52.02,65.37,595.57,2026-06-16T18:29:54.834222
300910,sz,瑞丰新材,31.91,33.91,33.45,33.50,31.53,-2.00,-5.90,5.25,17.94,3.47,122.23,,40.69,27.13,-18.71,33.50,85.61,16.60,2026-06-16T18:29:54.834222
300911,sz,亿田智能,22.20,22.34,22.84,22.99,21.57,-0.14,-0.63,4.15,-24.72,3.76,40.70,,26.81,17.87,-45.37,22.99,38.04,-23.68,2026-06-16T18:29:54.834222
300912,sz,凯龙高科,28.81,29.01,28.85,29.24,28.13,-0.20,-0.69,5.92,-36.23,7.41,32.81,,34.81,23.21,7.82,29.24,24.77,-30.80,2026-06-16T18:29:54.834222
300913,sz,兆龙互连,57.36,54.92,55.50,57.90,54.94,2.44,4.44,5.18,79.50,7.58,196.62,,65.90,43.94,13.63,57.90,146.72,84.98,2026-06-16T18:29:54.834222
300915,sz,海融科技,21.43,21.40,21.42,21.68,21.00,0.03,0.14,1.72,-384.77,1.81,26.97,,25.68,17.12,-11.67,21.68,12.33,-148.76,2026-06-16T18:29:54.834222
300916,sz,朗特智能,24.86,24.62,24.54,25.18,23.84,0.24,0.97,4.86,48.89,2.63,35.96,,29.54,19.70,-16.72,25.18,23.22,35.04,2026-06-16T18:29:54.834222
300917,sz,特发服务,26.09,26.48,26.30,26.49,25.72,-0.39,-1.47,2.60,35.47,3.74,44.09,,31.78,21.18,-25.26,26.49,44.09,35.59,2026-06-16T18:29:54.834222
300918,sz,南山智尚,12.63,12.38,12.30,12.74,12.19,0.25,2.02,1.52,52.58,1.66,63.92,,14.86,9.90,-16.65,12.74,63.92,49.91,2026-06-16T18:29:54.834222
300919,sz,中伟新材,49.92,48.79,49.00,50.67,48.50,1.13,2.32,1.96,28.67,2.22,520.29,,58.55,39.03,0.99,50.67,455.52,33.20,2026-06-16T18:29:54.834222
300920,sz,润阳科技,39.06,39.00,38.98,39.79,38.03,0.06,0.15,3.03,201.76,4.34,50.78,,46.80,31.20,24.92,39.79,33.73,188.30,2026-06-16T18:29:54.834222
300921,sz,南凌科技,20.73,18.09,18.00,21.25,17.91,2.64,14.59,17.99,179.15,6.55,53.22,,21.71,14.47,5.72,21.25,33.56,251.73,2026-06-16T18:29:54.834222
300922,sz,天秦装备,22.98,22.84,22.86,23.50,21.73,0.14,0.61,7.92,110.85,3.79,36.96,,27.41,18.27,13.31,23.50,29.00,87.30,2026-06-16T18:29:54.834222
300923,sz,研奥股份,22.68,22.69,22.78,22.90,22.00,-0.01,-0.04,2.26,56.21,1.61,17.83,,27.23,18.15,-20.35,22.90,17.31,51.50,2026-06-16T18:29:54.834222
300925,sz,法本信息,18.46,18.10,17.90,18.63,17.67,0.36,1.99,5.19,79.64,3.56,79.14,,21.72,14.48,-7.61,18.63,64.52,75.80,2026-06-16T18:29:54.834222
300926,sz,博俊科技,19.47,19.67,19.67,19.68,19.31,-0.20,-1.02,1.06,10.26,2.40,84.56,,23.60,15.74,-33.30,19.68,58.02,10.02,2026-06-16T18:29:54.834222
300927,sz,江天化学,24.66,25.02,24.77,25.46,24.16,-0.36,-1.44,6.12,112.74,3.62,35.60,,30.02,20.02,-28.58,25.46,34.73,182.47,2026-06-16T18:29:54.834222
300928,sz,华安鑫创,29.91,29.91,29.80,30.56,29.06,0.00,0.00,2.97,-20.39,2.36,23.93,,35.89,23.93,-7.91,30.56,16.03,-19.67,2026-06-16T18:29:54.834222
300929,sz,华骐环保,10.90,10.88,10.83,11.17,10.56,0.02,0.18,2.66,-32.45,1.88,14.40,,13.06,8.70,-14.38,11.17,13.66,-36.24,2026-06-16T18:29:54.834222
300930,sz,屹通新材,35.19,33.94,33.70,35.50,33.18,1.25,3.68,8.09,57.75,3.76,35.19,,40.73,27.15,11.18,35.50,16.58,62.48,2026-06-16T18:29:54.834222
300931,sz,通用电梯,16.64,13.87,13.83,16.64,13.78,2.77,19.97,11.11,-62.08,6.73,40.46,,16.64,11.10,27.51,16.64,32.53,-74.77,2026-06-16T18:29:54.834222
300932,sz,三友联众,9.37,8.81,8.91,9.59,8.69,0.56,6.36,5.25,54.33,2.44,41.99,,10.57,7.05,-11.13,9.59,29.91,57.81,2026-06-16T18:29:54.834222
300933,sz,中辰股份,6.89,6.78,6.79,7.01,6.70,0.11,1.62,2.26,-317.88,1.77,37.69,,8.14,5.42,-20.53,7.01,37.69,-279.70,2026-06-16T18:29:54.834222
300935,sz,盈建科,32.44,32.51,33.08,33.50,31.61,-0.07,-0.22,4.59,-29.91,3.51,25.77,,39.01,26.01,-2.49,33.50,19.55,-32.75,2026-06-16T18:29:54.834222
300936,sz,中英科技,126.50,122.40,122.38,132.80,120.70,4.10,3.35,14.81,10850.55,9.44,95.13,,146.88,97.92,97.66,132.80,59.99,4475.88,2026-06-16T18:29:54.834222
300937,sz,药易购,21.29,21.37,21.39,21.53,20.90,-0.08,-0.37,2.26,-103.10,2.49,20.37,,25.64,17.10,-32.58,21.53,13.81,-158.48,2026-06-16T18:29:54.834222
300938,sz,信测标准,41.74,40.77,40.13,42.49,39.91,0.97,2.38,6.07,69.73,7.71,142.28,,48.92,32.62,45.08,42.49,123.49,72.46,2026-06-16T18:29:54.834222
300939,sz,秋田微,61.72,56.61,56.99,63.40,55.92,5.11,9.03,9.12,99.17,5.20,74.06,,67.93,45.29,54.61,63.40,74.06,92.93,2026-06-16T18:29:54.834222
300940,sz,南极光,16.50,16.39,16.40,16.70,16.07,0.11,0.67,2.46,56.48,3.13,36.74,,19.67,13.11,-31.85,16.70,25.98,41.50,2026-06-16T18:29:54.834222
300941,sz,创识科技,15.18,15.26,15.21,15.26,14.89,-0.08,-0.52,2.28,103.75,2.43,31.08,,18.31,12.21,-30.70,15.26,18.79,94.87,2026-06-16T18:29:54.834222
300942,sz,易瑞生物,6.28,6.20,6.20,6.32,6.11,0.08,1.29,1.43,372.47,3.09,25.44,,7.44,4.96,-33.72,6.32,25.44,185.10,2026-06-16T18:29:54.834222
300943,sz,春晖智控,35.31,34.99,36.00,36.00,34.89,0.32,0.91,4.47,126.40,7.23,71.97,,41.99,27.99,10.17,36.00,47.11,119.78,2026-06-16T18:29:54.834222
300945,sz,曼卡龙,12.28,12.47,12.40,12.41,12.13,-0.19,-1.52,3.01,25.01,1.89,32.18,,14.96,9.98,-26.29,12.41,29.28,28.09,2026-06-16T18:29:54.834222
300946,sz,恒而达,47.40,46.51,46.49,47.80,45.89,0.89,1.91,2.34,237.05,6.29,73.95,,55.81,37.21,0.32,47.80,35.93,200.67,2026-06-16T18:29:54.834222
300947,sz,德必集团,13.95,14.04,14.04,14.04,13.46,-0.09,-0.64,2.22,-34.12,1.70,21.08,,16.85,11.23,-23.10,14.04,21.08,-36.43,2026-06-16T18:29:54.834222
300948,sz,冠中生态,24.54,26.22,26.00,26.11,23.72,-1.68,-6.41,7.67,-84.90,4.20,40.16,,31.46,20.98,7.35,26.11,37.90,-78.52,2026-06-16T18:29:54.834222
300949,sz,奥雅股份,22.58,22.53,22.35,22.65,21.76,0.05,0.22,2.10,-16.11,3.49,19.64,,27.04,18.02,-22.58,22.65,11.23,-15.31,2026-06-16T18:29:54.834222
300950,sz,德固特,18.07,17.52,17.60,18.23,17.14,0.55,3.14,3.40,37.62,3.46,27.76,,21.02,14.02,-19.37,18.23,17.72,30.16,2026-06-16T18:29:54.834222
300951,sz,博硕科技,44.69,44.32,43.88,45.48,43.58,0.37,0.83,2.12,105.24,3.43,75.71,,53.18,35.46,18.16,45.48,67.66,52.59,2026-06-16T18:29:54.834222
300952,sz,恒辉安防,20.42,20.22,20.02,20.81,19.50,0.20,0.99,4.23,60.69,2.95,49.34,,24.26,16.18,-27.85,20.81,30.34,48.42,2026-06-16T18:29:54.834222
300953,sz,震裕科技,142.06,141.94,142.50,143.70,140.70,0.12,0.08,4.08,47.93,7.34,345.97,,170.33,113.55,18.94,143.70,248.68,67.45,2026-06-16T18:29:54.834222
300955,sz,嘉亨家化,43.64,42.86,43.00,44.66,41.90,0.78,1.82,2.90,-205.33,5.08,43.99,,51.43,34.29,24.86,44.66,43.99,-118.37,2026-06-16T18:29:54.834222
300956,sz,英力股份,12.65,12.00,12.02,12.74,11.54,0.65,5.42,8.49,635.78,2.02,27.25,,14.40,9.60,-21.77,12.74,26.62,207.76,2026-06-16T18:29:54.834222
300957,sz,贝泰妮,33.91,34.01,33.91,34.24,33.05,-0.10,-0.29,1.70,26.44,2.35,143.64,,40.81,27.21,-18.45,34.24,143.64,28.40,2026-06-16T18:29:54.834222
300958,sz,建工修复,11.78,11.73,11.75,11.84,11.51,0.05,0.43,3.15,-18.91,1.53,18.46,,14.08,9.38,-18.31,11.84,10.73,-21.93,2026-06-16T18:29:54.834222
300959,sz,线上线下,170.45,182.00,180.00,180.00,165.88,-11.55,-6.35,11.66,-585.62,12.40,136.99,,218.40,145.60,101.07,180.00,89.19,-1251.86,2026-06-16T18:29:54.834222
300960,sz,通业科技,17.22,17.56,17.47,17.65,17.05,-0.34,-1.94,1.14,57.18,3.92,24.87,,21.07,14.05,-30.90,17.65,22.54,47.15,2026-06-16T18:29:54.834222
300961,sz,深水海纳,11.43,11.29,11.26,11.68,11.12,0.14,1.24,3.21,-9.44,3.66,20.26,,13.55,9.03,-27.84,11.68,17.37,-11.38,2026-06-16T18:29:54.834222
300962,sz,中金辐照,13.49,13.34,13.38,13.53,13.13,0.15,1.12,1.11,30.60,3.38,35.61,,16.01,10.67,-22.02,13.53,35.61,30.04,2026-06-16T18:29:54.834222
300963,sz,中洲特材,14.55,14.51,14.69,15.06,14.45,0.04,0.28,3.21,110.63,5.94,66.73,,17.41,11.61,-26.48,15.06,49.56,123.54,2026-06-16T18:29:54.834222
300964,sz,本川智能,113.06,94.22,94.65,113.06,93.00,18.84,20.00,15.59,258.77,8.46,86.30,,113.06,75.38,66.34,113.06,63.32,271.81,2026-06-16T18:29:54.834222
300965,sz,恒宇信通,47.27,47.66,47.89,48.34,46.54,-0.39,-0.82,2.30,102.95,2.34,28.36,,57.19,38.13,-14.51,48.34,25.57,78.64,2026-06-16T18:29:54.834222
300966,sz,共同药业,26.39,27.19,27.00,27.15,25.95,-0.80,-2.94,3.08,-42.70,4.15,30.42,,32.63,21.75,23.90,27.15,20.23,-41.47,2026-06-16T18:29:55.097256
300967,sz,晓鸣股份,18.59,18.19,18.05,18.70,17.68,0.40,2.20,8.21,-94.17,5.35,34.87,,21.83,14.55,-4.24,18.70,23.20,41.16,2026-06-16T18:29:55.097256
300968,sz,格林精密,10.82,10.58,10.58,10.92,10.34,0.24,2.27,1.53,-82.62,2.51,44.73,,12.70,8.46,-15.07,10.92,44.73,-220.22,2026-06-16T18:29:55.097256
300969,sz,恒帅股份,99.02,100.48,99.59,101.57,97.58,-1.46,-1.45,4.93,98.49,11.51,162.51,,120.58,80.38,-0.40,101.57,77.51,97.51,2026-06-16T18:29:55.097256
300970,sz,华绿生物,20.90,21.48,21.34,21.39,20.84,-0.58,-2.70,4.09,15.17,1.97,33.17,,25.78,17.18,12.47,21.39,25.60,30.08,2026-06-16T18:29:55.097256
300971,sz,博亚精工,20.59,20.31,20.31,20.74,19.94,0.28,1.38,3.02,25.77,2.30,24.21,,24.37,16.25,-13.49,20.74,18.99,29.03,2026-06-16T18:29:55.097256
300972,sz,万辰集团,179.40,182.01,181.00,182.53,177.35,-2.61,-1.43,1.18,20.12,16.94,354.02,,218.41,145.61,-7.65,182.53,325.25,26.33,2026-06-16T18:29:55.097256
300973,sz,立高食品,25.10,25.32,25.27,25.27,24.75,-0.22,-0.87,1.42,15.16,1.68,42.50,,30.38,20.26,-30.28,25.27,29.76,13.95,2026-06-16T18:29:55.097256
300975,sz,商络电子,40.19,40.66,41.47,41.74,39.92,-0.47,-1.16,14.53,52.81,10.58,276.11,,48.79,32.53,116.26,41.74,197.76,91.16,2026-06-16T18:29:55.097256
300976,sz,达瑞电子,87.72,79.31,79.56,89.54,77.18,8.41,10.60,10.35,55.29,4.59,164.15,,95.17,63.45,114.87,89.54,105.58,58.18,2026-06-16T18:29:55.097256
300977,sz,深圳瑞捷,17.85,16.90,16.79,18.19,16.58,0.95,5.62,3.93,123.03,2.00,27.17,,20.28,13.52,-9.16,18.19,16.92,91.14,2026-06-16T18:29:55.097256
300978,sz,东箭科技,9.31,9.36,9.36,9.38,9.18,-0.05,-0.53,0.89,31.55,2.36,39.35,,11.23,7.49,-22.87,9.38,26.73,27.63,2026-06-16T18:29:55.097256
300979,sz,华利集团,31.78,32.74,32.63,32.68,31.64,-0.96,-2.93,0.33,13.11,2.45,370.87,,39.29,26.19,-31.51,32.68,370.87,11.57,2026-06-16T18:29:55.097256
300980,sz,祥源新材,27.88,27.61,27.62,28.07,26.98,0.27,0.98,3.82,64.33,2.70,38.49,,33.13,22.09,-20.32,28.07,27.42,77.44,2026-06-16T18:29:55.097256
300981,sz,中红医疗,10.74,10.75,10.67,10.78,10.44,-0.01,-0.09,1.28,-36.45,0.90,46.06,,12.90,8.60,-34.52,10.78,42.21,-40.98,2026-06-16T18:29:55.097256
300982,sz,苏文电能,18.09,17.99,18.01,18.39,17.68,0.10,0.56,1.94,-48.66,1.31,37.44,,21.59,14.39,-31.58,18.39,35.08,-118.08,2026-06-16T18:29:55.097256
300983,sz,尤安设计,36.20,35.92,35.93,36.55,35.09,0.28,0.78,1.09,-72.64,2.26,62.55,,43.10,28.74,15.40,36.55,55.32,-73.11,2026-06-16T18:29:55.097256
300984,sz,金沃股份,58.31,56.90,56.55,58.36,56.03,1.41,2.48,2.65,158.61,4.48,80.16,,68.28,45.52,-2.30,58.36,51.66,166.30,2026-06-16T18:29:55.097256
300985,sz,致远新能,34.41,31.47,31.26,34.83,31.10,2.94,9.34,4.87,-119.04,7.26,64.18,,37.76,25.18,46.36,34.83,64.18,-149.82,2026-06-16T18:29:55.097256
300986,sz,志特新材,19.04,18.92,18.82,19.25,18.51,0.12,0.63,3.04,44.20,3.52,78.44,,22.70,15.14,-31.16,19.25,78.38,47.95,2026-06-16T18:29:55.097256
300987,sz,川网传媒,13.62,13.69,13.66,13.73,13.36,-0.07,-0.51,2.11,117.01,2.93,23.61,,16.43,10.95,-26.30,13.73,23.61,114.47,2026-06-16T18:29:55.097256
300988,sz,津荣天宇,17.39,17.30,17.31,17.69,16.86,0.09,0.52,2.94,36.62,2.67,34.16,,20.76,13.84,-11.68,17.69,28.10,37.41,2026-06-16T18:29:55.097256
300989,sz,蕾奥规划,13.69,14.06,13.87,13.93,13.41,-0.37,-2.63,2.16,-208.48,2.99,28.88,,16.87,11.25,-11.28,13.93,22.31,147.86,2026-06-16T18:29:55.097256
300990,sz,同飞股份,91.60,88.60,89.00,92.50,87.86,3.00,3.39,9.74,62.54,7.43,156.83,,106.32,70.88,7.52,92.50,71.23,62.01,2026-06-16T18:29:55.097256
300991,sz,创益通,41.69,38.94,38.50,42.60,38.21,2.75,7.06,5.73,-377.72,9.57,60.03,,46.73,31.15,-29.32,42.60,43.82,-1879.21,2026-06-16T18:29:55.097256
300992,sz,泰福泵业,26.01,25.99,26.00,26.90,25.19,0.02,0.08,3.30,-202.04,2.87,24.80,,31.19,20.79,-16.23,26.90,20.28,133.43,2026-06-16T18:29:55.097256
300993,sz,玉马科技,10.46,10.29,10.21,10.54,9.94,0.17,1.65,2.39,22.01,2.10,32.23,,12.35,8.23,-18.87,10.54,25.30,21.66,2026-06-16T18:29:55.097256
300994,sz,久祺股份,11.88,11.90,11.91,11.93,11.56,-0.02,-0.17,2.21,22.29,2.51,27.69,,14.28,9.52,-20.16,11.93,13.86,18.71,2026-06-16T18:29:55.097256
300995,sz,奇德新材,32.07,31.59,31.58,32.45,31.01,0.48,1.52,2.55,131.64,3.28,29.54,,37.91,25.27,-10.94,32.45,19.48,150.47,2026-06-16T18:29:55.097256
300996,sz,普联软件,11.35,11.53,11.42,11.50,11.20,-0.18,-1.56,1.92,47.88,3.47,44.92,,13.84,9.22,-8.44,11.50,37.81,60.72,2026-06-16T18:29:55.097256
300997,sz,欢乐家,17.06,16.77,16.62,17.13,16.28,0.29,1.73,2.00,157.61,7.46,74.21,,20.12,13.42,-14.82,17.13,67.32,167.98,2026-06-16T18:29:55.097256
300998,sz,宁波方正,29.25,29.25,29.28,30.30,28.70,0.00,0.00,4.41,170.98,3.18,40.12,,35.10,23.40,22.22,30.30,31.50,147.06,2026-06-16T18:29:55.097256
300999,sz,金龙鱼,25.18,25.80,25.60,25.70,25.11,-0.62,-2.40,1.49,37.37,1.41,1365.16,,30.96,20.64,-17.01,25.70,136.64,43.30,2026-06-16T18:29:55.097256
301000,sz,肇民科技,35.22,29.35,29.11,35.22,29.00,5.87,20.00,6.38,61.41,6.78,85.66,,35.22,23.48,10.17,35.22,80.87,57.42,2026-06-16T18:29:55.097256
301001,sz,凯淳股份,24.44,24.70,24.67,24.73,23.80,-0.26,-1.05,2.24,-163.20,2.54,19.55,,29.64,19.76,-21.39,24.73,12.29,-180.19,2026-06-16T18:29:55.097256
301002,sz,崧盛股份,44.10,43.73,43.81,44.69,43.38,0.37,0.85,4.37,523.39,5.43,59.51,,52.48,34.98,15.48,44.69,37.48,-1502.60,2026-06-16T18:29:55.097256
301003,sz,江苏博云,54.89,53.82,54.22,55.65,53.00,1.07,1.99,4.30,60.78,4.77,53.32,,64.58,43.06,7.21,55.65,41.24,52.25,2026-06-16T18:29:55.097256
301004,sz,嘉益股份,34.56,35.39,35.76,35.83,34.31,-0.83,-2.35,0.51,14.53,2.81,50.39,,42.47,28.31,-31.13,35.83,47.04,11.53,2026-06-16T18:29:55.097256
301005,sz,超捷股份,95.56,97.38,99.50,99.89,95.31,-1.82,-1.87,5.48,1237.93,23.18,179.62,,116.86,77.90,-11.84,99.89,175.96,1104.15,2026-06-16T18:29:55.097256
301006,sz,迈拓股份,14.08,14.12,14.08,14.26,13.68,-0.04,-0.28,1.96,22.39,1.49,19.61,,16.94,11.30,-24.42,14.26,11.80,21.25,2026-06-16T18:29:55.097256
301007,sz,德迈仕,34.48,34.83,34.53,35.10,33.68,-0.35,-1.00,2.96,106.44,8.17,52.87,,41.80,27.86,-1.88,35.10,52.18,102.30,2026-06-16T18:29:55.097256
301008,sz,宏昌科技,25.47,24.59,24.59,25.62,23.96,0.88,3.58,4.63,149.27,2.22,33.36,,29.51,19.67,-18.24,25.62,29.45,101.58,2026-06-16T18:29:55.097256
301009,sz,可靠股份,9.00,9.00,8.99,9.07,8.84,0.00,0.00,2.11,126.06,1.82,24.47,,10.80,7.20,-25.80,9.07,13.59,67.74,2026-06-16T18:29:55.097256
301010,sz,晶雪节能,18.04,18.09,18.09,18.31,17.61,-0.05,-0.28,1.36,260.41,2.35,19.48,,21.71,14.47,-24.36,18.31,19.48,233.71,2026-06-16T18:29:55.097256
301011,sz,华立科技,16.00,15.86,15.84,16.16,15.58,0.14,0.88,1.28,52.43,2.60,24.71,,19.03,12.69,-33.17,16.16,23.47,35.79,2026-06-16T18:29:55.097256
301012,sz,扬电科技,28.41,28.05,27.95,28.84,27.46,0.36,1.28,4.49,125.06,4.73,55.96,,33.66,22.44,-13.09,28.84,55.96,142.41,2026-06-16T18:29:55.097256
301013,sz,利和兴,60.21,58.30,57.70,61.86,56.16,1.91,3.28,30.00,-88.02,21.03,140.74,,69.96,46.64,150.88,61.86,113.94,-83.78,2026-06-16T18:29:55.097256
